case Id,activity,timestamp
244_12,Reject application,63712798165
244_12,Loan application rejected,63712798165
243_13,Loan application received,63712715400
243_13,Check application form completeness,63712720798
243_13,Appraise property,63712722777
243_13,Check credit history,63712785532
243_13,Assess loan risk,63712786725
243_13,Assess eligibility,63712788496
243_13,Reject application,63712790031
243_13,Loan application rejected,63712790031
71_14,Loan application received,63700885800
71_14,Check application form completeness,63700887221
71_14,Check credit history,63700887419
71_14,Assess loan risk,63700945580
71_14,Appraise property,63700946518
71_14,Assess eligibility,63700947633
71_14,Reject application,63700953687
71_14,Loan application rejected,63700953687
58_15,Loan application received,63700099200
58_15,Check application form completeness,63700104696
58_15,Check credit history,63700105556
58_15,Appraise property,63700105569
58_15,Assess loan risk,63700105903
58_15,Assess eligibility,63700108491
58_15,Prepare acceptance pack,63700109055
58_15,Check if home insurance quote is requested,63700168652
58_15,Send home insurance quote,63700173774
58_15,Verify repayment agreement,63700173819
58_15,Cancel application,63700175314
58_15,Loan application canceled,63700175314
59_16,Loan application received,63700173000
59_16,Check application form completeness,63700173672
59_16,Check credit history,63700175624
59_16,Appraise property,63700175985
59_16,Assess loan risk,63700184569
59_16,Assess eligibility,63700189508
59_16,Reject application,63700193873
59_16,Loan application rejected,63700193873
245_17,Loan application received,63712805400
245_17,Check application form completeness,63712806898
245_17,Check credit history,63712807747
245_17,Appraise property,63712868943
245_17,Assess loan risk,63712871837
245_17,Assess eligibility,63712874690
245_17,Reject application,63712876794
245_17,Loan application rejected,63712876794
246_18,Loan application received,63712879200
246_18,Check application form completeness,63712889449
246_18,Appraise property,63712890288
246_18,Check credit history,63712891572
246_18,Assess loan risk,63712891863
246_18,Assess eligibility,63712892419
246_18,Reject application,63712892758
246_18,Loan application rejected,63712892758
248_19,Loan application received,63712969200
248_19,Check application form completeness,63712969918
248_19,Check credit history,63712971033
248_19,Assess loan risk,63712972002
248_19,Appraise property,63712975988
248_19,Assess eligibility,63712981570
248_19,Prepare acceptance pack,63713041805
248_19,Check if home insurance quote is requested,63713043279
248_19,Send home insurance quote,63713045662
248_19,Verify repayment agreement,63713047510
248_19,Approve application,63713047964
248_19,Verify repayment agreement,63713048442
248_19,Prepare acceptance pack,63713048665
248_19,Added Activity,63713050059
248_19,Loan application approved,63713050059
247_20,Loan application received,63712895400
247_20,Check application form completeness,63712896977
247_20,Check credit history,63712956322
247_20,Assess loan risk,63712956423
247_20,Appraise property,63712960505
247_20,Assess eligibility,63712962032
247_20,Reject application,63712965704
247_20,Loan application rejected,63712965704
126_21,Loan application received,63704599200
126_21,Check application form completeness,63704834028
126_21,Appraise property,63704834343
126_21,Check credit history,63704838553
126_21,Assess loan risk,63704838600
126_21,Assess eligibility,63704839122
126_21,Prepare acceptance pack,63704839247
126_21,Check if home insurance quote is requested,63704839827
126_21,Send acceptance pack,63704841725
126_21,Verify repayment agreement,63704841925
126_21,Approve application,63704842252
126_21,Verify repayment agreement,63704843807
126_21,Prepare acceptance pack,63704845353
126_21,Added Activity,63704845593
126_21,Loan application approved,63704845593
147_22,Loan application received,63706149000
147_22,Check application form completeness,63706152566
147_22,Appraise property,63706153427
147_22,Check credit history,63706154997
147_22,Assess loan risk,63706155120
147_22,Assess eligibility,63706216414
147_22,Reject application,63706216447
147_22,Loan application rejected,63706216447
148_23,Loan application received,63706222800
148_23,Check application form completeness,63706222955
148_23,Appraise property,63706223543
148_23,Check credit history,63706230907
148_23,Assess loan risk,63706234476
148_23,Assess eligibility,63706236318
148_23,Reject application,63706237108
148_23,Loan application rejected,63706237108
145_24,Loan application received,63706059000
145_24,Check application form completeness,63706061238
145_24,Appraise property,63706062819
145_24,Check credit history,63706065360
145_24,Assess loan risk,63706067811
145_24,Assess eligibility,63706068557
145_24,Reject application,63706069544
145_24,Loan application rejected,63706069544
149_25,Loan application received,63706239000
149_25,Check application form completeness,63706239179
149_25,Check credit history,63706239190
149_25,Appraise property,63706239234
149_25,Assess loan risk,63706304906
149_25,Assess eligibility,63706305797
149_25,Prepare acceptance pack,63706306525
149_25,Check if home insurance quote is requested,63706306956
149_25,Send acceptance pack,63706308457
149_25,Verify repayment agreement,63706312461
149_25,Cancel application,63706313036
149_25,Loan application canceled,63706313036
123_26,Loan application received,63704493000
123_26,Check application form completeness,63704495136
123_26,Check credit history,63704496188
123_26,Appraise property,63704496675
123_26,Assess loan risk,63704496964
123_26,Assess eligibility,63704500434
123_26,Prepare acceptance pack,63704502541
123_26,Check if home insurance quote is requested,63704503074
123_26,Send acceptance pack,63704506949
123_26,Verify repayment agreement,63704506976
123_26,Cancel application,63704509036
123_26,Loan application canceled,63704509036
127_27,Loan application received,63704845800
127_27,Check application form completeness,63704846415
127_27,Check credit history,63704846719
127_27,Appraise property,63704847330
127_27,Assess loan risk,63704849934
127_27,Assess eligibility,63704853033
127_27,Reject application,63704858047
127_27,Loan application rejected,63704858047
122_28,Loan application received,63704419200
122_28,Check application form completeness,63704422498
122_28,Return application back to applicant,63704424736
122_28,Receive updated application,63704425843
122_28,Check application form completeness,63704488289
122_28,Check credit history,63704490363
122_28,Assess loan risk,63704490529
122_28,Appraise property,63704491580
122_28,Assess eligibility,63704494972
122_28,Prepare acceptance pack,63704496374
122_28,Check if home insurance quote is requested,63704498172
122_28,Send home insurance quote,63704498764
122_28,Verify repayment agreement,63704501030
122_28,Approve application,63704501346
122_28,Prepare acceptance pack,63704502213
122_28,Verify repayment agreement,63704502549
122_28,Added Activity,63704502610
122_28,Loan application approved,63704502610
143_29,Loan application received,63705796200
143_29,Check application form completeness,63705797320
143_29,Appraise property,63705798603
143_29,Check credit history,63705799482
143_29,Assess loan risk,63705800128
143_29,Assess eligibility,63705800433
143_29,Reject application,63705800624
143_29,Loan application rejected,63705800624
144_30,Loan application received,63705812400
144_30,Check application form completeness,63706043554
144_30,Check credit history,63706045378
144_30,Appraise property,63706047700
144_30,Assess loan risk,63706051284
144_30,Assess eligibility,63706052047
144_30,Prepare acceptance pack,63706058079
144_30,Check if home insurance quote is requested,63706058873
144_30,Send acceptance pack,63706058877
144_30,Verify repayment agreement,63706060500
144_30,Approve application,63706067894
144_30,Verify repayment agreement,63706068189
144_30,Prepare acceptance pack,63706132094
144_30,Added Activity,63706132646
144_30,Loan application approved,63706132646
120_31,Loan application received,63704329200
120_31,Check application form completeness,63704330021
120_31,Appraise property,63704330635
120_31,Check credit history,63704331697
120_31,Assess loan risk,63704334869
120_31,Assess eligibility,63704335536
120_31,Prepare acceptance pack,63704336743
120_31,Check if home insurance quote is requested,63704336895
120_31,Send acceptance pack,63704338713
120_31,Verify repayment agreement,63704341632
120_31,Cancel application,63704342773
120_31,Loan application canceled,63704342773
128_32,Loan application received,63704862000
128_32,Check application form completeness,63704920297
128_32,Appraise property,63704921985
128_32,Check credit history,63704922940
128_32,Assess loan risk,63704924088
128_32,Assess eligibility,63704924102
128_32,Prepare acceptance pack,63704924318
128_32,Check if home insurance quote is requested,63704925268
128_32,Send home insurance quote,63704935865
128_32,Verify repayment agreement,63704936118
128_32,Cancel application,63704939668
128_32,Loan application canceled,63704939668
142_33,Loan application received,63705722400
142_33,Check application form completeness,63705722944
142_33,Check credit history,63705724825
142_33,Assess loan risk,63705725763
142_33,Appraise property,63705784066
142_33,Assess eligibility,63705785005
142_33,Reject application,63705786593
142_33,Loan application rejected,63705786593
121_34,Loan application received,63704403000
121_34,Check application form completeness,63704403405
121_34,Check credit history,63704403929
121_34,Appraise property,63704404201
121_34,Assess loan risk,63704405510
121_34,Assess eligibility,63704405710
121_34,Prepare acceptance pack,63704411230
121_34,Check if home insurance quote is requested,63704412169
121_34,Send home insurance quote,63704412217
121_34,Verify repayment agreement,63704412358
121_34,Cancel application,63704412551
121_34,Loan application canceled,63704412551
129_35,Loan application received,63704935800
129_35,Check application form completeness,63704938490
129_35,Appraise property,63704939096
129_35,Check credit history,63704940555
129_35,Assess loan risk,63704940710
129_35,Assess eligibility,63704943176
129_35,Prepare acceptance pack,63704943680
129_35,Check if home insurance quote is requested,63705006633
129_35,Send acceptance pack,63705010685
129_35,Verify repayment agreement,63705011073
129_35,Approve application,63705013751
129_35,Prepare acceptance pack,63705014060
129_35,Verify repayment agreement,63705017264
129_35,Added Activity,63705019176
129_35,Loan application approved,63705019176
79_36,Loan application received,63701476200
79_36,Check application form completeness,63701476819
79_36,Appraise property,63701476921
79_36,Check credit history,63701478701
79_36,Assess loan risk,63701479159
79_36,Assess eligibility,63701483237
79_36,Prepare acceptance pack,63701483453
79_36,Check if home insurance quote is requested,63701483946
79_36,Send home insurance quote,63701491461
79_36,Verify repayment agreement,63701550255
79_36,Approve application,63701550341
79_36,Verify repayment agreement,63701550535
79_36,Prepare acceptance pack,63701555290
79_36,Added Activity,63701555367
79_36,Loan application approved,63701555367
57_37,Loan application received,63700083000
57_37,Check application form completeness,63700084143
57_37,Appraise property,63700085313
57_37,Check credit history,63700089991
57_37,Assess loan risk,63700090697
57_37,Assess eligibility,63700091133
57_37,Prepare acceptance pack,63700097684
57_37,Check if home insurance quote is requested,63700099671
57_37,Send acceptance pack,63700100401
57_37,Verify repayment agreement,63700103612
57_37,Cancel application,63700105583
57_37,Loan application canceled,63700105583
242_38,Loan application received,63712699200
242_38,Check application form completeness,63712699295
242_38,Check credit history,63712699901
242_38,Appraise property,63712700232
242_38,Assess loan risk,63712701911
242_38,Assess eligibility,63712702510
242_38,Prepare acceptance pack,63712703163
242_38,Check if home insurance quote is requested,63712706309
242_38,Send acceptance pack,63712711719
242_38,Verify repayment agreement,63712714037
242_38,Cancel application,63712715593
242_38,Loan application canceled,63712715593
56_39,Loan application received,63700009200
56_39,Check application form completeness,63700012035
56_39,Appraise property,63700013337
56_39,Check credit history,63700013541
56_39,Assess loan risk,63700014613
56_39,Assess eligibility,63700016337
56_39,Reject application,63700018093
56_39,Loan application rejected,63700018093
78_40,Loan application received,63701402400
78_40,Check application form completeness,63701404182
78_40,Appraise property,63701405528
78_40,Check credit history,63701405561
78_40,Assess loan risk,63701466285
78_40,Assess eligibility,63701466629
78_40,Prepare acceptance pack,63701467500
78_40,Check if home insurance quote is requested,63701468976
78_40,Send acceptance pack,63701469228
78_40,Verify repayment agreement,63701470448
78_40,Cancel application,63701473772
78_40,Loan application canceled,63701473772
55_41,Loan application received,63699762600
55_41,Check application form completeness,63699764065
55_41,Appraise property,63699995569
55_41,Check credit history,63699996660
55_41,Assess loan risk,63699998998
55_41,Assess eligibility,63699999226
55_41,Reject application,63699999321
55_41,Loan application rejected,63699999321
241_42,Loan application received,63712452600
241_42,Check application form completeness,63712452643
241_42,Appraise property,63712452669
241_42,Check credit history,63712453555
241_42,Assess loan risk,63712461801
241_42,Assess eligibility,63712462382
241_42,Reject application,63712697532
241_42,Loan application rejected,63712697532
77_43,Loan application received,63701386200
77_43,Check application form completeness,63701392052
77_43,Check credit history,63701394546
77_43,Appraise property,63701394813
77_43,Assess loan risk,63701395575
77_43,Assess eligibility,63701395841
77_43,Prepare acceptance pack,63701396757
77_43,Check if home insurance quote is requested,63701403337
77_43,Send home insurance quote,63701404482
77_43,Verify repayment agreement,63701405165
77_43,Cancel application,63701405331
77_43,Loan application canceled,63701405331
53_44,Loan application received,63699672600
53_44,Check application form completeness,63699672656
53_44,Check credit history,63699672975
53_44,Assess loan risk,63699675085
53_44,Appraise property,63699738378
53_44,Assess eligibility,63699738621
53_44,Reject application,63699743940
53_44,Loan application rejected,63699743940
52_45,Loan application received,63699656400
52_45,Check application form completeness,63699657147
52_45,Appraise property,63699657259
52_45,Check credit history,63699659213
52_45,Assess loan risk,63699659319
52_45,Assess eligibility,63699662124
52_45,Reject application,63699663397
52_45,Loan application rejected,63699663397
54_46,Loan application received,63699746400
54_46,Check application form completeness,63699748039
54_46,Check credit history,63699748850
54_46,Appraise property,63699750325
54_46,Assess loan risk,63699750710
54_46,Assess eligibility,63699761214
54_46,Prepare acceptance pack,63699994987
54_46,Check if home insurance quote is requested,63700000143
54_46,Send home insurance quote,63700002674
54_46,Verify repayment agreement,63700004516
54_46,Approve application,63700005386
54_46,Verify repayment agreement,63700007979
54_46,Prepare acceptance pack,63700013741
54_46,Added Activity,63700014038
54_46,Loan application approved,63700014038
74_47,Loan application received,63701222400
74_47,Check application form completeness,63701222783
74_47,Check credit history,63701223032
74_47,Assess loan risk,63701223205
74_47,Appraise property,63701223685
74_47,Assess eligibility,63701227071
74_47,Prepare acceptance pack,63701230634
74_47,Check if home insurance quote is requested,63701232388
74_47,Send home insurance quote,63701232976
74_47,Verify repayment agreement,63701291938
74_47,Cancel application,63701293359
74_47,Loan application canceled,63701293359
76_48,Loan application received,63701312400
76_48,Check application form completeness,63701313682
76_48,Check credit history,63701315578
76_48,Appraise property,63701318182
76_48,Assess loan risk,63701318391
76_48,Assess eligibility,63701378540
76_48,Prepare acceptance pack,63701379469
76_48,Check if home insurance quote is requested,63701383109
76_48,Send acceptance pack,63701385609
76_48,Verify repayment agreement,63701388787
76_48,Cancel application,63701389142
76_48,Loan application canceled,63701389142
124_49,Loan application received,63704509200
124_49,Check application form completeness,63704509837
124_49,Check credit history,63704510305
124_49,Appraise property,63704511822
124_49,Assess loan risk,63704513425
124_49,Assess eligibility,63704513965
124_49,Prepare acceptance pack,63704515945
124_49,Check if home insurance quote is requested,63704576408
124_49,Send home insurance quote,63704577177
124_49,Verify repayment agreement,63704579277
124_49,Cancel application,63704579392
124_49,Loan application canceled,63704579392
240_50,Loan application received,63712378800
240_50,Check application form completeness,63712437187
240_50,Appraise property,63712438383
240_50,Check credit history,63712440701
240_50,Assess loan risk,63712442248
240_50,Assess eligibility,63712442852
240_50,Reject application,63712444105
240_50,Loan application rejected,63712444105
146_51,Loan application received,63706132800
146_51,Check application form completeness,63706137554
146_51,Return application back to applicant,63706138406
146_51,Receive updated application,63706138955
146_51,Check application form completeness,63706140817
146_51,Check credit history,63706140854
146_51,Appraise property,63706141534
146_51,Assess loan risk,63706145133
146_51,Assess eligibility,63706152634
146_51,Reject application,63706157861
146_51,Loan application rejected,63706157861
125_52,Loan application received,63704583000
125_52,Check application form completeness,63704585847
125_52,Check credit history,63704585993
125_52,Assess loan risk,63704586287
125_52,Appraise property,63704586806
125_52,Assess eligibility,63704587473
125_52,Reject application,63704587568
125_52,Loan application rejected,63704587568
75_53,Loan application received,63701296200
75_53,Check application form completeness,63701296745
75_53,Appraise property,63701297762
75_53,Check credit history,63701298026
75_53,Assess loan risk,63701299339
75_53,Assess eligibility,63701300686
75_53,Reject application,63701301847
75_53,Loan application rejected,63701301847
81_54,Loan application received,63701566200
81_54,Check application form completeness,63701569671
81_54,Appraise property,63701569844
81_54,Check credit history,63701570266
81_54,Assess loan risk,63701570328
81_54,Assess eligibility,63701570696
81_54,Prepare acceptance pack,63701572625
81_54,Check if home insurance quote is requested,63701573205
81_54,Send acceptance pack,63701575404
81_54,Verify repayment agreement,63701575563
81_54,Approve application,63701576649
81_54,Verify repayment agreement,63701576919
81_54,Prepare acceptance pack,63701577066
81_54,Added Activity,63701577918
81_54,Loan application approved,63701577918
239_55,Loan application received,63712362600
239_55,Check application form completeness,63712363251
239_55,Check credit history,63712363440
239_55,Assess loan risk,63712363789
239_55,Appraise property,63712364249
239_55,Assess eligibility,63712366150
239_55,Reject application,63712366536
239_55,Loan application rejected,63712366536
83_56,Loan application received,63701829000
83_56,Check application form completeness,63701831848
83_56,Appraise property,63701834958
83_56,Check credit history,63701837587
83_56,Assess loan risk,63701895658
83_56,Assess eligibility,63701896393
83_56,Reject application,63701896456
83_56,Loan application rejected,63701896456
41_57,Loan application received,63698959800
41_57,Check application form completeness,63698960315
41_57,Check credit history,63698960785
41_57,Appraise property,63698961503
41_57,Assess loan risk,63698962169
41_57,Assess eligibility,63698966585
41_57,Prepare acceptance pack,63698967877
41_57,Check if home insurance quote is requested,63698967971
41_57,Send acceptance pack,63698968130
41_57,Verify repayment agreement,63698971188
41_57,Approve application,63698974338
41_57,Verify repayment agreement,63698974645
41_57,Prepare acceptance pack,63698975742
41_57,Added Activity,63698976414
41_57,Loan application approved,63698976414
233_58,Loan application received,63712092600
233_58,Check application form completeness,63712092621
233_58,Check credit history,63712093124
233_58,Assess loan risk,63712094024
233_58,Appraise property,63712095585
233_58,Assess eligibility,63712098072
233_58,Reject application,63712103280
233_58,Loan application rejected,63712103280
47_59,Loan application received,63699402600
47_59,Check application form completeness,63699402772
47_59,Appraise property,63699403115
47_59,Check credit history,63699404021
47_59,Assess loan risk,63699404971
47_59,Assess eligibility,63699408095
47_59,Prepare acceptance pack,63699410724
47_59,Check if home insurance quote is requested,63699416680
47_59,Send acceptance pack,63699478605
47_59,Verify repayment agreement,63699479413
47_59,Approve application,63699482748
47_59,Prepare acceptance pack,63699482957
47_59,Verify repayment agreement,63699486157
47_59,Added Activity,63699490347
47_59,Approve application,63699491934
47_59,Prepare acceptance pack,63699492623
47_59,Verify repayment agreement,63699496826
47_59,Added Activity,63699496933
47_59,Approve application,63699501127
47_59,Prepare acceptance pack,63699501498
47_59,Verify repayment agreement,63699501554
47_59,Added Activity,63699504141
47_59,Loan application approved,63699504141
161_60,Loan application received,63707009400
161_60,Check application form completeness,63707010903
161_60,Return application back to applicant,63707012045
161_60,Receive updated application,63707012518
161_60,Check application form completeness,63707013287
161_60,Appraise property,63707013321
161_60,Check credit history,63707015138
161_60,Assess loan risk,63707016092
161_60,Assess eligibility,63707016679
161_60,Prepare acceptance pack,63707016710
161_60,Check if home insurance quote is requested,63707021068
161_60,Send home insurance quote,63707261844
161_60,Verify repayment agreement,63707265906
161_60,Cancel application,63707265999
161_60,Loan application canceled,63707265999
49_61,Loan application received,63699492600
49_61,Check application form completeness,63699494533
49_61,Appraise property,63699495568
49_61,Check credit history,63699496278
49_61,Assess loan risk,63699496431
49_61,Assess eligibility,63699497099
49_61,Reject application,63699498658
49_61,Loan application rejected,63699498658
235_62,Loan application received,63712182600
235_62,Check application form completeness,63712184456
235_62,Appraise property,63712185196
235_62,Check credit history,63712185228
235_62,Assess loan risk,63712185622
235_62,Assess eligibility,63712185996
235_62,Prepare acceptance pack,63712187961
235_62,Check if home insurance quote is requested,63712189796
235_62,Send acceptance pack,63712190208
235_62,Verify repayment agreement,63712191801
235_62,Cancel application,63712193196
235_62,Loan application canceled,63712193196
237_63,Loan application received,63712272600
237_63,Check application form completeness,63712273103
237_63,Check credit history,63712275093
237_63,Appraise property,63712275112
237_63,Assess loan risk,63712275857
237_63,Assess eligibility,63712281926
237_63,Prepare acceptance pack,63712283572
237_63,Check if home insurance quote is requested,63712289622
237_63,Send acceptance pack,63712289669
237_63,Verify repayment agreement,63712290602
237_63,Cancel application,63712291339
237_63,Loan application canceled,63712291339
150_64,Loan application received,63706312800
150_64,Check application form completeness,63706312895
150_64,Appraise property,63706313061
150_64,Check credit history,63706313481
150_64,Assess loan risk,63706314607
150_64,Assess eligibility,63706315952
150_64,Reject application,63706327093
150_64,Loan application rejected,63706327093
171_65,Loan application received,63707862600
171_65,Check application form completeness,63707865080
171_65,Appraise property,63707866134
171_65,Check credit history,63707868373
171_65,Assess loan risk,63707870157
171_65,Assess eligibility,63707870570
171_65,Reject application,63707872323
171_65,Loan application rejected,63707872323
192_66,Loan application received,63709182000
192_66,Check application form completeness,63709239711
192_66,Check credit history,63709239995
192_66,Appraise property,63709240472
192_66,Assess loan risk,63709241368
192_66,Assess eligibility,63709241626
192_66,Reject application,63709241879
192_66,Loan application rejected,63709241879
152_67,Loan application received,63706402800
152_67,Check application form completeness,63706405928
152_67,Appraise property,63706406357
152_67,Check credit history,63706409532
152_67,Assess loan risk,63706410190
152_67,Assess eligibility,63706411243
152_67,Reject application,63706413533
152_67,Loan application rejected,63706413533
173_68,Loan application received,63707952600
173_68,Check application form completeness,63707952765
173_68,Check credit history,63707953232
173_68,Appraise property,63707953459
173_68,Assess loan risk,63707954116
173_68,Assess eligibility,63707958501
173_68,Prepare acceptance pack,63707959022
173_68,Check if home insurance quote is requested,63707961397
173_68,Send acceptance pack,63707962275
173_68,Verify repayment agreement,63707963258
173_68,Approve application,63707963527
173_68,Verify repayment agreement,63707964858
173_68,Prepare acceptance pack,63707965420
173_68,Added Activity,63708031524
173_68,Approve application,63708032284
173_68,Verify repayment agreement,63708032852
173_68,Prepare acceptance pack,63708036137
173_68,Added Activity,63708037993
173_68,Approve application,63708040631
173_68,Prepare acceptance pack,63708041400
173_68,Verify repayment agreement,63708042151
173_68,Added Activity,63708043003
173_68,Approve application,63708043913
173_68,Prepare acceptance pack,63708044837
173_68,Verify repayment agreement,63708045987
173_68,Added Activity,63708049284
173_68,Approve application,63708051986
173_68,Verify repayment agreement,63708055401
173_68,Prepare acceptance pack,63708117694
173_68,Added Activity,63708118076
173_68,Approve application,63708122494
173_68,Verify repayment agreement,63708127116
173_68,Prepare acceptance pack,63708131356
173_68,Added Activity,63708132526
173_68,Approve application,63708137073
173_68,Verify repayment agreement,63708138746
173_68,Prepare acceptance pack,63708139318
173_68,Added Activity,63708204739
173_68,Loan application approved,63708204739
190_69,Loan application received,63709092000
190_69,Check application form completeness,63709092205
190_69,Appraise property,63709092328
190_69,Check credit history,63709094483
190_69,Assess loan risk,63709157443
190_69,Assess eligibility,63709158313
190_69,Reject application,63709164914
190_69,Loan application rejected,63709164914
194_70,Loan application received,63709329600
194_70,Check application form completeness,63709330507
194_70,Check credit history,63709330908
194_70,Appraise property,63709331236
194_70,Assess loan risk,63709331429
194_70,Assess eligibility,63709335131
194_70,Prepare acceptance pack,63709341459
194_70,Check if home insurance quote is requested,63709341562
194_70,Send acceptance pack,63709341585
194_70,Verify repayment agreement,63709347195
194_70,Cancel application,63709348619
194_70,Loan application canceled,63709348619
158_71,Loan application received,63706845600
158_71,Check application form completeness,63706845706
158_71,Check credit history,63706845795
158_71,Appraise property,63706846265
158_71,Assess loan risk,63706848552
158_71,Assess eligibility,63706910571
158_71,Prepare acceptance pack,63706911282
158_71,Check if home insurance quote is requested,63706911500
158_71,Send acceptance pack,63706912096
158_71,Verify repayment agreement,63706912777
158_71,Approve application,63706913136
158_71,Prepare acceptance pack,63706913437
158_71,Verify repayment agreement,63706914032
158_71,Added Activity,63706915687
158_71,Approve application,63706915729
158_71,Verify repayment agreement,63706915831
158_71,Prepare acceptance pack,63706916444
158_71,Added Activity,63706917322
158_71,Approve application,63706918816
158_71,Prepare acceptance pack,63706918836
