case Id,activity,timestamp
51_9,Assess loan risk,63699586050
51_9,Reject application,63699586898
51_9,Loan application rejected,63699586898
249_10,Loan application received,63713043000
249_10,Check application form completeness,63713044558
249_10,Appraise property,63713045851
249_10,Check credit history,63713047752
249_10,Assess loan risk,63713048091
249_10,Reject application,63713053686
249_10,Loan application rejected,63713053686
73_11,Loan application received,63701206200
73_11,Check application form completeness,63701207691
73_11,Appraise property,63701209994
73_11,Check credit history,63701212452
73_11,Assess loan risk,63701214249
73_11,Verify repayment agreement,63701214976
73_11,Send acceptance pack,63701215027
73_11,Prepare acceptance pack,63701215708
73_11,Check if home insurance quote is requested,63701221526
73_11,Cancel application,63701222757
73_11,Loan application canceled,63701222757
244_12,Loan application received,63712789200
244_12,Check application form completeness,63712789855
244_12,Appraise property,63712791858
244_12,Check credit history,63712792555
244_12,Assess loan risk,63712793816
244_12,Verify repayment agreement,63712796117
244_12,Send home insurance quote,63712799180
244_12,Prepare acceptance pack,63712803503
244_12,Check if home insurance quote is requested,63712803673
244_12,Approve application,63712805077
244_12,Loan application approved,63712805077
243_13,Loan application received,63712715400
243_13,Check application form completeness,63712717634
243_13,Appraise property,63712723174
243_13,Check credit history,63712724195
243_13,Assess loan risk,63712786712
243_13,Reject application,63712787668
243_13,Loan application rejected,63712787668
71_14,Loan application received,63700885800
71_14,Check application form completeness,63700886027
71_14,Appraise property,63700946164
71_14,Check credit history,63700946352
71_14,Assess loan risk,63700948729
71_14,Verify repayment agreement,63700951303
71_14,Send home insurance quote,63700951504
71_14,Prepare acceptance pack,63700955985
71_14,Check if home insurance quote is requested,63700956256
71_14,Cancel application,63700963607
71_14,Loan application canceled,63700963607
58_15,Loan application received,63700099200
58_15,Check application form completeness,63700100190
58_15,Appraise property,63700100273
58_15,Check credit history,63700100314
58_15,Assess loan risk,63700101957
58_15,Reject application,63700102547
58_15,Loan application rejected,63700102547
59_16,Loan application received,63700173000
59_16,Check application form completeness,63700173166
59_16,Appraise property,63700177254
59_16,Check credit history,63700178929
59_16,Assess loan risk,63700182226
59_16,Verify repayment agreement,63700183888
59_16,Send home insurance quote,63700189382
59_16,Prepare acceptance pack,63700189734
59_16,Check if home insurance quote is requested,63700190511
59_16,Cancel application,63700191139
59_16,Loan application canceled,63700191139
245_17,Loan application received,63712805400
245_17,Check application form completeness,63712805545
245_17,Appraise property,63712805568
245_17,Check credit history,63712805887
245_17,Assess loan risk,63712806899
245_17,Reject application,63712809149
245_17,Loan application rejected,63712809149
246_18,Loan application received,63712879200
246_18,Check application form completeness,63712880023
246_18,Appraise property,63712889699
246_18,Check credit history,63712892399
246_18,Assess loan risk,63712892795
246_18,Verify repayment agreement,63712893360
246_18,Send acceptance pack,63712895783
246_18,Prepare acceptance pack,63712955469
246_18,Check if home insurance quote is requested,63712958524
246_18,Approve application,63712962393
246_18,Loan application approved,63712962393
248_19,Loan application received,63712969200
248_19,Check application form completeness,63712972603
248_19,Appraise property,63712973018
248_19,Check credit history,63712977942
248_19,Assess loan risk,63712978228
248_19,Verify repayment agreement,63712980439
248_19,Send home insurance quote,63712980974
248_19,Prepare acceptance pack,63712982289
248_19,Check if home insurance quote is requested,63713042892
248_19,Cancel application,63713043303
248_19,Loan application canceled,63713043303
247_20,Loan application received,63712895400
247_20,Check application form completeness,63712958857
247_20,Appraise property,63712960776
247_20,Check credit history,63712961511
247_20,Assess loan risk,63712962485
247_20,Reject application,63712963331
247_20,Loan application rejected,63712963331
126_21,Loan application received,63704599200
126_21,Check application form completeness,63704833828
126_21,Appraise property,63704834794
126_21,Check credit history,63704840063
126_21,Assess loan risk,63704840909
126_21,Verify repayment agreement,63704841521
126_21,Send home insurance quote,63704842372
126_21,Prepare acceptance pack,63704842376
126_21,Check if home insurance quote is requested,63704842435
126_21,Cancel application,63704844642
126_21,Loan application canceled,63704844642
147_22,Loan application received,63706149000
147_22,Check application form completeness,63706149121
147_22,Appraise property,63706152337
147_22,Check credit history,63706157959
147_22,Assess loan risk,63706216544
147_22,Reject application,63706218968
147_22,Loan application rejected,63706218968
148_23,Loan application received,63706222800
148_23,Check application form completeness,63706224711
148_23,Appraise property,63706228617
148_23,Check credit history,63706228634
148_23,Assess loan risk,63706229702
148_23,Verify repayment agreement,63706230304
148_23,Send home insurance quote,63706230845
148_23,Prepare acceptance pack,63706230888
148_23,Check if home insurance quote is requested,63706231871
148_23,Approve application,63706236280
148_23,Loan application approved,63706236280
145_24,Loan application received,63706059000
145_24,Check application form completeness,63706059088
145_24,Appraise property,63706061447
145_24,Check credit history,63706063780
145_24,Assess loan risk,63706067058
145_24,Reject application,63706067360
145_24,Loan application rejected,63706067360
149_25,Loan application received,63706239000
149_25,Check application form completeness,63706241436
149_25,Appraise property,63706302847
149_25,Check credit history,63706305782
149_25,Assess loan risk,63706307082
149_25,Reject application,63706308004
149_25,Loan application rejected,63706308004
123_26,Loan application received,63704493000
123_26,Check application form completeness,63704494445
123_26,Appraise property,63704498037
123_26,Check credit history,63704498434
123_26,Assess loan risk,63704499666
123_26,Reject application,63704500505
123_26,Loan application rejected,63704500505
127_27,Loan application received,63704845800
127_27,Check application form completeness,63704846346
127_27,Appraise property,63704846585
127_27,Check credit history,63704846731
127_27,Assess loan risk,63704847743
127_27,Verify repayment agreement,63704852369
127_27,Send acceptance pack,63704857285
127_27,Prepare acceptance pack,63704859333
127_27,Check if home insurance quote is requested,63704860892
127_27,Approve application,63704920858
127_27,Loan application approved,63704920858
122_28,Loan application received,63704419200
122_28,Check application form completeness,63704420499
122_28,Appraise property,63704420639
122_28,Check credit history,63704423439
122_28,Assess loan risk,63704424153
122_28,Reject application,63704424371
122_28,Loan application rejected,63704424371
143_29,Loan application received,63705796200
143_29,Check application form completeness,63705796556
143_29,Appraise property,63705798911
143_29,Check credit history,63705799732
143_29,Assess loan risk,63705800107
143_29,Reject application,63705802931
143_29,Loan application rejected,63705802931
144_30,Loan application received,63705812400
144_30,Check application form completeness,63706043321
144_30,Appraise property,63706045853
144_30,Check credit history,63706046619
144_30,Assess loan risk,63706052262
144_30,Verify repayment agreement,63706056642
144_30,Send home insurance quote,63706059448
144_30,Prepare acceptance pack,63706060414
144_30,Check if home insurance quote is requested,63706061033
144_30,Cancel application,63706061863
144_30,Loan application canceled,63706061863
120_31,Loan application received,63704329200
120_31,Check application form completeness,63704330953
120_31,Appraise property,63704331960
120_31,Check credit history,63704332987
120_31,Assess loan risk,63704335089
120_31,Verify repayment agreement,63704337016
120_31,Send acceptance pack,63704337125
120_31,Prepare acceptance pack,63704338113
120_31,Check if home insurance quote is requested,63704340111
120_31,Approve application,63704342251
120_31,Loan application approved,63704342251
128_32,Loan application received,63704862000
128_32,Check application form completeness,63704919664
128_32,Appraise property,63704919696
128_32,Check credit history,63704923194
128_32,Assess loan risk,63704929954
128_32,Reject application,63704934220
128_32,Loan application rejected,63704934220
142_33,Loan application received,63705722400
142_33,Check application form completeness,63705724128
142_33,Return application back to applicant,63705724197
142_33,Receive updated application,63705724415
142_33,Check application form completeness,63705724629
142_33,Appraise property,63705725111
142_33,Check credit history,63705787694
142_33,Assess loan risk,63705789133
142_33,Verify repayment agreement,63705789486
142_33,Send acceptance pack,63705789668
142_33,Prepare acceptance pack,63705793731
142_33,Check if home insurance quote is requested,63705796054
142_33,Approve application,63705796596
142_33,Loan application approved,63705796596
121_34,Loan application received,63704403000
121_34,Check application form completeness,63704403949
121_34,Appraise property,63704405672
121_34,Check credit history,63704405872
121_34,Assess loan risk,63704407020
121_34,Verify repayment agreement,63704408245
121_34,Send acceptance pack,63704409441
121_34,Prepare acceptance pack,63704411619
121_34,Check if home insurance quote is requested,63704411842
121_34,Cancel application,63704412360
121_34,Loan application canceled,63704412360
129_35,Loan application received,63704935800
129_35,Check application form completeness,63704936264
129_35,Appraise property,63704937578
129_35,Check credit history,63704939028
129_35,Assess loan risk,63704939814
129_35,Verify repayment agreement,63704941290
129_35,Send home insurance quote,63705006828
129_35,Prepare acceptance pack,63705011379
129_35,Check if home insurance quote is requested,63705011461
129_35,Approve application,63705013115
129_35,Loan application approved,63705013115
79_36,Loan application received,63701476200
79_36,Check application form completeness,63701476917
79_36,Appraise property,63701479671
79_36,Check credit history,63701481883
79_36,Assess loan risk,63701488823
79_36,Verify repayment agreement,63701489367
79_36,Send home insurance quote,63701489424
79_36,Prepare acceptance pack,63701491956
79_36,Check if home insurance quote is requested,63701491957
79_36,Approve application,63701550029
79_36,Loan application approved,63701550029
57_37,Loan application received,63700083000
57_37,Check application form completeness,63700083842
57_37,Appraise property,63700084354
57_37,Check credit history,63700085020
57_37,Assess loan risk,63700086235
57_37,Verify repayment agreement,63700087307
57_37,Send home insurance quote,63700088239
57_37,Prepare acceptance pack,63700088701
57_37,Check if home insurance quote is requested,63700090773
57_37,Cancel application,63700091974
57_37,Loan application canceled,63700091974
242_38,Loan application received,63712699200
242_38,Check application form completeness,63712701888
242_38,Appraise property,63712702121
242_38,Check credit history,63712706077
242_38,Assess loan risk,63712707498
242_38,Verify repayment agreement,63712708411
242_38,Send home insurance quote,63712711307
242_38,Prepare acceptance pack,63712713123
242_38,Check if home insurance quote is requested,63712716957
242_38,Approve application,63712717044
242_38,Loan application approved,63712717044
56_39,Loan application received,63700009200
56_39,Check application form completeness,63700012810
56_39,Appraise property,63700013137
56_39,Check credit history,63700015843
56_39,Assess loan risk,63700021993
56_39,Verify repayment agreement,63700081553
56_39,Send acceptance pack,63700085493
56_39,Prepare acceptance pack,63700091232
56_39,Check if home insurance quote is requested,63700095137
56_39,Cancel application,63700096139
56_39,Loan application canceled,63700096139
78_40,Loan application received,63701402400
78_40,Check application form completeness,63701403630
78_40,Appraise property,63701465869
78_40,Check credit history,63701466003
78_40,Assess loan risk,63701471031
78_40,Reject application,63701474567
78_40,Loan application rejected,63701474567
55_41,Loan application received,63699762600
55_41,Check application form completeness,63699995650
55_41,Appraise property,63699996832
55_41,Check credit history,63699997277
55_41,Assess loan risk,63699999756
55_41,Reject application,63700000433
55_41,Loan application rejected,63700000433
241_42,Loan application received,63712452600
241_42,Check application form completeness,63712453454
241_42,Appraise property,63712456710
241_42,Check credit history,63712457717
241_42,Assess loan risk,63712460660
241_42,Reject application,63712462352
241_42,Loan application rejected,63712462352
77_43,Loan application received,63701386200
77_43,Check application form completeness,63701387078
77_43,Appraise property,63701388992
77_43,Check credit history,63701394577
77_43,Assess loan risk,63701397220
77_43,Reject application,63701397538
77_43,Loan application rejected,63701397538
53_44,Loan application received,63699672600
53_44,Check application form completeness,63699672840
53_44,Appraise property,63699675781
53_44,Check credit history,63699677108
53_44,Assess loan risk,63699736658
53_44,Verify repayment agreement,63699742418
53_44,Send acceptance pack,63699742523
53_44,Prepare acceptance pack,63699743256
53_44,Check if home insurance quote is requested,63699743817
53_44,Cancel application,63699744094
53_44,Loan application canceled,63699744094
52_45,Loan application received,63699656400
52_45,Check application form completeness,63699656419
52_45,Appraise property,63699657709
52_45,Check credit history,63699660211
52_45,Assess loan risk,63699660355
52_45,Reject application,63699661444
52_45,Loan application rejected,63699661444
54_46,Loan application received,63699746400
54_46,Check application form completeness,63699747761
54_46,Appraise property,63699749892
54_46,Check credit history,63699749896
54_46,Assess loan risk,63699752911
54_46,Verify repayment agreement,63699760608
54_46,Send home insurance quote,63699763183
54_46,Prepare acceptance pack,63699997320
54_46,Check if home insurance quote is requested,63700005910
54_46,Approve application,63700006289
54_46,Loan application approved,63700006289
74_47,Loan application received,63701222400
74_47,Check application form completeness,63701223539
74_47,Appraise property,63701224386
74_47,Check credit history,63701226823
74_47,Assess loan risk,63701228048
74_47,Reject application,63701228455
74_47,Loan application rejected,63701228455
76_48,Loan application received,63701312400
76_48,Check application form completeness,63701377525
76_48,Appraise property,63701378459
76_48,Check credit history,63701379733
76_48,Assess loan risk,63701379738
76_48,Verify repayment agreement,63701380127
76_48,Send home insurance quote,63701380236
76_48,Prepare acceptance pack,63701380597
76_48,Check if home insurance quote is requested,63701382662
76_48,Cancel application,63701385442
76_48,Loan application canceled,63701385442
124_49,Loan application received,63704509200
124_49,Check application form completeness,63704511491
124_49,Appraise property,63704511934
124_49,Check credit history,63704512645
124_49,Assess loan risk,63704514992
124_49,Verify repayment agreement,63704576962
124_49,Send home insurance quote,63704577921
124_49,Prepare acceptance pack,63704579520
124_49,Check if home insurance quote is requested,63704579682
124_49,Approve application,63704580583
124_49,Loan application approved,63704580583
240_50,Loan application received,63712378800
240_50,Check application form completeness,63712437823
240_50,Appraise property,63712438559
240_50,Check credit history,63712441256
240_50,Assess loan risk,63712441515
240_50,Reject application,63712441569
240_50,Loan application rejected,63712441569
146_51,Loan application received,63706132800
146_51,Check application form completeness,63706133467
146_51,Appraise property,63706133738
146_51,Check credit history,63706133963
146_51,Assess loan risk,63706134356
146_51,Reject application,63706141648
146_51,Loan application rejected,63706141648
125_52,Loan application received,63704583000
125_52,Check application form completeness,63704583907
125_52,Return application back to applicant,63704584606
125_52,Receive updated application,63704587286
125_52,Check application form completeness,63704589506
125_52,Appraise property,63704589576
125_52,Check credit history,63704595439
125_52,Assess loan risk,63704595745
125_52,Verify repayment agreement,63704597585
125_52,Send home insurance quote,63704597991
125_52,Prepare acceptance pack,63704833740
125_52,Check if home insurance quote is requested,63704835436
125_52,Approve application,63704839774
125_52,Loan application approved,63704839774
75_53,Loan application received,63701296200
75_53,Check application form completeness,63701297844
75_53,Appraise property,63701300064
75_53,Check credit history,63701301159
75_53,Assess loan risk,63701301853
75_53,Reject application,63701302121
75_53,Loan application rejected,63701302121
81_54,Loan application received,63701566200
81_54,Check application form completeness,63701566926
81_54,Appraise property,63701567774
81_54,Check credit history,63701569023
81_54,Assess loan risk,63701571050
81_54,Verify repayment agreement,63701573559
81_54,Send acceptance pack,63701574563
81_54,Prepare acceptance pack,63701575077
81_54,Check if home insurance quote is requested,63701577459
81_54,Approve application,63701577868
81_54,Loan application approved,63701577868
239_55,Loan application received,63712362600
239_55,Check application form completeness,63712363721
239_55,Appraise property,63712365917
239_55,Check credit history,63712368199
239_55,Assess loan risk,63712369216
239_55,Verify repayment agreement,63712369725
239_55,Send home insurance quote,63712371212
239_55,Prepare acceptance pack,63712372828
239_55,Check if home insurance quote is requested,63712377890
239_55,Approve application,63712437987
239_55,Loan application approved,63712437987
83_56,Loan application received,63701829000
83_56,Check application form completeness,63701829003
83_56,Appraise property,63701829861
83_56,Check credit history,63701831668
83_56,Assess loan risk,63701833874
83_56,Reject application,63701835882
83_56,Loan application rejected,63701835882
41_57,Loan application received,63698959800
41_57,Check application form completeness,63698960580
41_57,Appraise property,63698963086
41_57,Check credit history,63698963305
41_57,Assess loan risk,63698963637
41_57,Verify repayment agreement,63698964585
41_57,Send acceptance pack,63698965565
41_57,Prepare acceptance pack,63698967004
41_57,Check if home insurance quote is requested,63698968234
41_57,Cancel application,63698968607
41_57,Loan application canceled,63698968607
233_58,Loan application received,63712092600
233_58,Check application form completeness,63712094237
233_58,Appraise property,63712095583
233_58,Check credit history,63712097483
233_58,Assess loan risk,63712098119
233_58,Reject application,63712101289
233_58,Loan application rejected,63712101289
47_59,Loan application received,63699402600
47_59,Check application form completeness,63699404390
47_59,Appraise property,63699406626
47_59,Check credit history,63699412295
47_59,Assess loan risk,63699417363
47_59,Verify repayment agreement,63699417514
47_59,Send home insurance quote,63699418348
47_59,Prepare acceptance pack,63699418422
47_59,Check if home insurance quote is requested,63699478303
47_59,Approve application,63699480099
47_59,Loan application approved,63699480099
161_60,Loan application received,63707009400
161_60,Check application form completeness,63707012677
161_60,Appraise property,63707012925
161_60,Check credit history,63707015670
161_60,Assess loan risk,63707018214
161_60,Reject application,63707018246
161_60,Loan application rejected,63707018246
49_61,Loan application received,63699492600
49_61,Check application form completeness,63699492712
49_61,Appraise property,63699493027
49_61,Check credit history,63699493178
49_61,Assess loan risk,63699494620
49_61,Reject application,63699497540
49_61,Loan application rejected,63699497540
235_62,Loan application received,63712182600
235_62,Check application form completeness,63712183698
235_62,Appraise property,63712186120
235_62,Check credit history,63712188032
235_62,Assess loan risk,63712188813
235_62,Reject application,63712189920
235_62,Loan application rejected,63712189920
237_63,Loan application received,63712272600
237_63,Check application form completeness,63712276026
237_63,Appraise property,63712276456
237_63,Check credit history,63712280375
237_63,Assess loan risk,63712280537
237_63,Verify repayment agreement,63712280831
237_63,Send home insurance quote,63712281520
237_63,Prepare acceptance pack,63712281757
237_63,Check if home insurance quote is requested,63712285216
237_63,Cancel application,63712286899
237_63,Loan application canceled,63712286899
150_64,Loan application received,63706312800
150_64,Check application form completeness,63706315644
150_64,Appraise property,63706316230
150_64,Check credit history,63706319325
150_64,Assess loan risk,63706320254
150_64,Reject application,63706320806
150_64,Loan application rejected,63706320806
171_65,Loan application received,63707862600
171_65,Check application form completeness,63707864151
171_65,Appraise property,63707866112
171_65,Check credit history,63707874190
171_65,Assess loan risk,63707876016
171_65,Verify repayment agreement,63707876190
171_65,Send acceptance pack,63707885911
171_65,Prepare acceptance pack,63707943864
171_65,Check if home insurance quote is requested,63707944128
171_65,Cancel application,63707945959
171_65,Loan application canceled,63707945959
192_66,Loan application received,63709182000
192_66,Check application form completeness,63709241108
192_66,Appraise property,63709241921
192_66,Check credit history,63709242282
192_66,Assess loan risk,63709245420
192_66,Reject application,63709246525
192_66,Loan application rejected,63709246525
152_67,Loan application received,63706402800
152_67,Check application form completeness,63706405092
152_67,Appraise property,63706407368
152_67,Check credit history,63706411424
152_67,Assess loan risk,63706412683
152_67,Verify repayment agreement,63706413828
152_67,Send home insurance quote,63706416295
152_67,Prepare acceptance pack,63706416600
152_67,Check if home insurance quote is requested,63706647660
152_67,Cancel application,63706647860
152_67,Loan application canceled,63706647860
173_68,Loan application received,63707952600
173_68,Check application form completeness,63707953814
173_68,Appraise property,63707955168
173_68,Check credit history,63707959431
173_68,Assess loan risk,63707959648
173_68,Reject application,63707964306
173_68,Loan application rejected,63707964306
190_69,Loan application received,63709092000
190_69,Check application form completeness,63709094052
190_69,Appraise property,63709094942
190_69,Check credit history,63709153971
190_69,Assess loan risk,63709154288
190_69,Reject application,63709155464
190_69,Loan application rejected,63709155464
194_70,Loan application received,63709329600
194_70,Check application form completeness,63709329656
194_70,Appraise property,63709333723
194_70,Check credit history,63709337476
194_70,Assess loan risk,63709339993
194_70,Verify repayment agreement,63709340029
194_70,Send acceptance pack,63709340194
194_70,Prepare acceptance pack,63709340363
194_70,Check if home insurance quote is requested,63709340364
194_70,Cancel application,63709342800
194_70,Loan application canceled,63709342800
158_71,Loan application received,63706845600
158_71,Check application form completeness,63706847497
158_71,Appraise property,63706848875
158_71,Check credit history,63706907413
158_71,Assess loan risk,63706908163
158_71,Verify repayment agreement,63706908651
158_71,Send home insurance quote,63706909673
158_71,Prepare acceptance pack,63706910028
158_71,Check if home insurance quote is requested,63706911319
158_71,Cancel application,63706916294
158_71,Loan application canceled,63706916294
179_72,Loan application received,63708222600
179_72,Check application form completeness,63708466697
179_72,Return application back to applicant,63708471496
179_72,Receive updated application,63708471908
179_72,Check application form completeness,63708471964
179_72,Appraise property,63708474455
179_72,Check credit history,63708474627
179_72,Assess loan risk,63708474632
179_72,Reject application,63708475697
179_72,Loan application rejected,63708475697
137_73,Loan application received,63705526200
137_73,Check application form completeness,63705526318
137_73,Appraise property,63705528456
137_73,Check credit history,63705529488
137_73,Assess loan risk,63705533274
137_73,Verify repayment agreement,63705533466
137_73,Send home insurance quote,63705534779
137_73,Prepare acceptance pack,63705538232
137_73,Check if home insurance quote is requested,63705539191
137_73,Approve application,63705541029
137_73,Loan application approved,63705541029
156_74,Loan application received,63706755600
156_74,Check application form completeness,63706756008
156_74,Appraise property,63706756662
156_74,Check credit history,63706760956
156_74,Assess loan risk,63706820734
156_74,Verify repayment agreement,63706821465
156_74,Send home insurance quote,63706822299
156_74,Prepare acceptance pack,63706823470
156_74,Check if home insurance quote is requested,63706823827
156_74,Cancel application,63706825021
156_74,Loan application canceled,63706825021
177_75,Loan application received,63708132600
177_75,Check application form completeness,63708132796
177_75,Appraise property,63708133181
177_75,Check credit history,63708135723
177_75,Assess loan risk,63708138992
177_75,Reject application,63708140488
177_75,Loan application rejected,63708140488
198_76,Loan application received,63709682400
198_76,Check application form completeness,63709685967
198_76,Appraise property,63709688274
198_76,Check credit history,63709688680
198_76,Assess loan risk,63709688725
198_76,Reject application,63709690978
198_76,Loan application rejected,63709690978
112_77,Loan application received,63703738800
112_77,Check application form completeness,63703797256
112_77,Appraise property,63703802299
112_77,Check credit history,63703803761
112_77,Assess loan risk,63703804115
112_77,Verify repayment agreement,63703805035
112_77,Send home insurance quote,63703806622
112_77,Prepare acceptance pack,63703808281
112_77,Check if home insurance quote is requested,63703811227
112_77,Cancel application,63703811585
112_77,Loan application canceled,63703811585
116_78,Loan application received,63703976400
116_78,Check application form completeness,63703977914
116_78,Appraise property,63703978286
116_78,Check credit history,63703978849
116_78,Assess loan risk,63703980252
116_78,Verify repayment agreement,63703984240
116_78,Send home insurance quote,63703986314
116_78,Prepare acceptance pack,63703987047
116_78,Check if home insurance quote is requested,63703987861
116_78,Approve application,63703990063
116_78,Loan application approved,63703990063
133_79,Loan application received,63705115800
133_79,Check application form completeness,63705118004
133_79,Appraise property,63705119665
133_79,Check credit history,63705179139
133_79,Assess loan risk,63705179964
133_79,Reject application,63705181438
133_79,Loan application rejected,63705181438
154_80,Loan application received,63706665600
154_80,Check application form completeness,63706667274
154_80,Appraise property,63706667575
154_80,Check credit history,63706668806
154_80,Assess loan risk,63706670343
154_80,Reject application,63706671220
154_80,Loan application rejected,63706671220
175_81,Loan application received,63708042600
175_81,Check application form completeness,63708043311
175_81,Appraise property,63708045639
175_81,Check credit history,63708048668
175_81,Assess loan risk,63708052238
175_81,Reject application,63708052532
175_81,Loan application rejected,63708052532
196_82,Loan application received,63709419600
196_82,Check application form completeness,63709421308
196_82,Appraise property,63709421351
196_82,Check credit history,63709422869
196_82,Assess loan risk,63709426587
196_82,Reject application,63709430237
196_82,Loan application rejected,63709430237
131_83,Loan application received,63705025800
131_83,Check application form completeness,63705027977
131_83,Appraise property,63705029952
131_83,Check credit history,63705030473
131_83,Assess loan risk,63705030674
131_83,Verify repayment agreement,63705100307
131_83,Send home insurance quote,63705101430
131_83,Prepare acceptance pack,63705105233
131_83,Check if home insurance quote is requested,63705109371
131_83,Approve application,63705111491
131_83,Loan application approved,63705111491
139_84,Loan application received,63705616200
139_84,Check application form completeness,63705616338
139_84,Appraise property,63705616825
139_84,Check credit history,63705617995
139_84,Assess loan risk,63705619279
139_84,Verify repayment agreement,63705620498
139_84,Send home insurance quote,63705626994
139_84,Prepare acceptance pack,63705631186
139_84,Check if home insurance quote is requested,63705634574
139_84,Approve application,63705636767
139_84,Loan application approved,63705636767
68_85,Loan application received,63700779600
68_85,Check application form completeness,63700782096
68_85,Appraise property,63700783486
68_85,Check credit history,63700784796
68_85,Assess loan risk,63700785795
68_85,Reject application,63700787129
68_85,Loan application rejected,63700787129
110_86,Loan application received,63703648800
110_86,Check application form completeness,63703649315
110_86,Appraise property,63703651336
110_86,Check credit history,63703711252
110_86,Assess loan risk,63703712897
110_86,Reject application,63703713227
110_86,Loan application rejected,63703713227
118_87,Loan application received,63704239200
118_87,Check application form completeness,63704241578
118_87,Appraise property,63704242457
118_87,Check credit history,63704244365
118_87,Assess loan risk,63704247211
118_87,Reject application,63704249206
118_87,Loan application rejected,63704249206
89_88,Loan application received,63702156600
89_88,Check application form completeness,63702158001
89_88,Appraise property,63702158521
89_88,Check credit history,63702158956
89_88,Assess loan risk,63702165615
89_88,Verify repayment agreement,63702170453
89_88,Send acceptance pack,63702171824
89_88,Prepare acceptance pack,63702172383
89_88,Check if home insurance quote is requested,63702172688
89_88,Cancel application,63702177814
89_88,Loan application canceled,63702177814
231_89,Loan application received,63711772200
231_89,Check application form completeness,63711831711
231_89,Appraise property,63711832714
231_89,Check credit history,63711833983
231_89,Assess loan risk,63711834797
231_89,Verify repayment agreement,63711836233
231_89,Send acceptance pack,63711836754
231_89,Prepare acceptance pack,63711837915
231_89,Check if home insurance quote is requested,63711841866
231_89,Approve application,63711841967
231_89,Loan application approved,63711841967
24_90,Loan application received,63697762800
