case Id,activity,timestamp
243_13,Assess eligibility,63712719163
243_13,Reject application,63712719453
243_13,Loan application rejected,63712719453
71_14,Loan application received,63700885800
71_14,Check application form completeness,63700886557
71_14,Check credit history,63700886692
71_14,Appraise property,63700945534
71_14,Assess loan risk,63700947717
71_14,Assess eligibility,63700948351
71_14,Prepare acceptance pack,63700949308
71_14,Check if home insurance quote is requested,63700951178
71_14,Send home insurance quote,63700953176
71_14,Verify repayment agreement,63700954067
71_14,Cancel application,63700957388
71_14,Loan application canceled,63700957388
58_15,Loan application received,63700099200
58_15,Check application form completeness,63700099687
58_15,Appraise property,63700101595
58_15,Check credit history,63700102729
58_15,Assess loan risk,63700103902
58_15,Assess eligibility,63700104212
58_15,Prepare acceptance pack,63700105692
58_15,Check if home insurance quote is requested,63700107216
58_15,Send home insurance quote,63700109510
58_15,Verify repayment agreement,63700167797
58_15,Cancel application,63700175846
58_15,Loan application canceled,63700175846
59_16,Loan application received,63700173000
59_16,Check application form completeness,63700173176
59_16,Appraise property,63700173299
59_16,Check credit history,63700175593
59_16,Assess loan risk,63700185463
59_16,Assess eligibility,63700186783
59_16,Appraise property,63700187105
59_16,Check credit history,63700188956
59_16,Assess loan risk,63700189090
59_16,Assess eligibility,63700190624
59_16,Reject application,63700192514
59_16,Loan application rejected,63700192514
245_17,Loan application received,63712805400
245_17,Check application form completeness,63712808105
245_17,Check credit history,63712808134
245_17,Assess loan risk,63712808731
245_17,Appraise property,63712808745
245_17,Assess eligibility,63712810058
245_17,Reject application,63712870748
245_17,Loan application rejected,63712870748
246_18,Loan application received,63712879200
246_18,Check application form completeness,63712885576
246_18,Appraise property,63712887231
246_18,Check credit history,63712890145
246_18,Assess loan risk,63712892086
246_18,Assess eligibility,63712892258
246_18,Prepare acceptance pack,63712893067
246_18,Check if home insurance quote is requested,63712894952
246_18,Send acceptance pack,63712895085
246_18,Verify repayment agreement,63712955022
246_18,Cancel application,63712955305
246_18,Loan application canceled,63712955305
248_19,Loan application received,63712969200
248_19,Check application form completeness,63712970328
248_19,Check credit history,63712970703
248_19,Appraise property,63712971768
248_19,Assess loan risk,63712972826
248_19,Assess eligibility,63712978585
248_19,Check credit history,63712978977
248_19,Assess loan risk,63712979175
248_19,Appraise property,63713044757
248_19,Assess eligibility,63713047091
248_19,Prepare acceptance pack,63713047691
248_19,Check if home insurance quote is requested,63713049097
248_19,Send home insurance quote,63713053170
248_19,Verify repayment agreement,63713054287
248_19,Approve application,63713054341
248_19,Loan application approved,63713054341
247_20,Loan application received,63712895400
247_20,Check application form completeness,63712896227
247_20,Check credit history,63712954916
247_20,Assess loan risk,63712956949
247_20,Appraise property,63712959540
247_20,Assess eligibility,63712960191
247_20,Check credit history,63712960476
247_20,Appraise property,63712961260
247_20,Assess loan risk,63712961669
247_20,Assess eligibility,63712963705
247_20,Prepare acceptance pack,63712965035
247_20,Check if home insurance quote is requested,63712965802
247_20,Send home insurance quote,63712968870
247_20,Verify repayment agreement,63712969212
247_20,Cancel application,63712969529
247_20,Loan application canceled,63712969529
126_21,Loan application received,63704599200
126_21,Check application form completeness,63704601196
126_21,Check credit history,63704601716
126_21,Appraise property,63704602504
126_21,Assess loan risk,63704833422
126_21,Assess eligibility,63704835731
126_21,Reject application,63704837032
126_21,Loan application rejected,63704837032
147_22,Loan application received,63706149000
147_22,Check application form completeness,63706151347
147_22,Appraise property,63706151612
147_22,Check credit history,63706152570
147_22,Assess loan risk,63706155876
147_22,Assess eligibility,63706156408
147_22,Reject application,63706216567
147_22,Loan application rejected,63706216567
148_23,Loan application received,63706222800
148_23,Check application form completeness,63706225101
148_23,Appraise property,63706226310
148_23,Check credit history,63706228200
148_23,Assess loan risk,63706230183
148_23,Assess eligibility,63706230425
148_23,Reject application,63706231788
148_23,Loan application rejected,63706231788
145_24,Loan application received,63706059000
145_24,Check application form completeness,63706061212
145_24,Check credit history,63706062285
145_24,Appraise property,63706062610
145_24,Assess loan risk,63706062751
145_24,Assess eligibility,63706129648
145_24,Prepare acceptance pack,63706130263
145_24,Check if home insurance quote is requested,63706130900
145_24,Send acceptance pack,63706131381
145_24,Verify repayment agreement,63706131627
145_24,Approve application,63706134587
145_24,Loan application approved,63706134587
149_25,Loan application received,63706239000
149_25,Check application form completeness,63706303055
149_25,Check credit history,63706303640
149_25,Assess loan risk,63706304748
149_25,Appraise property,63706305754
149_25,Assess eligibility,63706306666
149_25,Appraise property,63706306716
149_25,Check credit history,63706316826
149_25,Assess loan risk,63706318113
149_25,Assess eligibility,63706319997
149_25,Appraise property,63706322466
149_25,Check credit history,63706324123
149_25,Assess loan risk,63706325827
149_25,Assess eligibility,63706325999
149_25,Check credit history,63706327064
149_25,Assess loan risk,63706329183
149_25,Appraise property,63706330536
149_25,Assess eligibility,63706389533
149_25,Prepare acceptance pack,63706395016
149_25,Check if home insurance quote is requested,63706395260
149_25,Send acceptance pack,63706396911
149_25,Verify repayment agreement,63706397016
149_25,Approve application,63706397043
149_25,Loan application approved,63706397043
123_26,Loan application received,63704493000
123_26,Check application form completeness,63704494255
123_26,Check credit history,63704496799
123_26,Appraise property,63704496984
123_26,Assess loan risk,63704497593
123_26,Assess eligibility,63704499063
123_26,Prepare acceptance pack,63704499364
123_26,Check if home insurance quote is requested,63704500098
123_26,Send acceptance pack,63704502736
123_26,Verify repayment agreement,63704503283
123_26,Cancel application,63704504516
123_26,Loan application canceled,63704504516
127_27,Loan application received,63704845800
127_27,Check application form completeness,63704846578
127_27,Appraise property,63704847023
127_27,Check credit history,63704848400
127_27,Assess loan risk,63704848643
127_27,Assess eligibility,63704848690
127_27,Appraise property,63704849255
127_27,Check credit history,63704853100
127_27,Assess loan risk,63704854109
127_27,Assess eligibility,63704854564
127_27,Prepare acceptance pack,63704856002
127_27,Check if home insurance quote is requested,63704856351
127_27,Send acceptance pack,63704856694
127_27,Verify repayment agreement,63704860452
127_27,Cancel application,63704920469
127_27,Loan application canceled,63704920469
122_28,Loan application received,63704419200
122_28,Check application form completeness,63704420124
122_28,Appraise property,63704420443
122_28,Check credit history,63704420541
122_28,Assess loan risk,63704422689
122_28,Assess eligibility,63704423495
122_28,Prepare acceptance pack,63704426669
122_28,Check if home insurance quote is requested,63704427262
122_28,Send acceptance pack,63704427887
122_28,Verify repayment agreement,63704489393
122_28,Cancel application,63704490647
122_28,Loan application canceled,63704490647
143_29,Loan application received,63705796200
143_29,Check application form completeness,63705798732
143_29,Check credit history,63705798811
143_29,Assess loan risk,63705798825
143_29,Appraise property,63705799145
143_29,Assess eligibility,63705800628
143_29,Reject application,63705803405
143_29,Loan application rejected,63705803405
144_30,Loan application received,63705812400
144_30,Check application form completeness,63706043712
144_30,Check credit history,63706044398
144_30,Assess loan risk,63706049827
144_30,Appraise property,63706050536
144_30,Assess eligibility,63706052961
144_30,Check credit history,63706053417
144_30,Assess loan risk,63706053446
144_30,Appraise property,63706054962
144_30,Assess eligibility,63706055214
144_30,Appraise property,63706055429
144_30,Check credit history,63706059111
144_30,Assess loan risk,63706062740
144_30,Assess eligibility,63706070521
144_30,Appraise property,63706129952
144_30,Check credit history,63706130039
144_30,Assess loan risk,63706130217
144_30,Assess eligibility,63706131142
144_30,Reject application,63706131442
144_30,Loan application rejected,63706131442
120_31,Loan application received,63704329200
120_31,Check application form completeness,63704333874
120_31,Check credit history,63704334659
120_31,Assess loan risk,63704335069
120_31,Appraise property,63704335321
120_31,Assess eligibility,63704335995
120_31,Check credit history,63704336274
120_31,Assess loan risk,63704336450
120_31,Appraise property,63704337025
120_31,Assess eligibility,63704337707
120_31,Reject application,63704339840
120_31,Loan application rejected,63704339840
128_32,Loan application received,63704862000
128_32,Check application form completeness,63704919641
128_32,Check credit history,63704919938
128_32,Assess loan risk,63704920629
128_32,Appraise property,63704921264
128_32,Assess eligibility,63704929737
128_32,Prepare acceptance pack,63704929914
128_32,Check if home insurance quote is requested,63704931178
128_32,Send acceptance pack,63704931757
128_32,Verify repayment agreement,63704936864
128_32,Approve application,63704936919
128_32,Loan application approved,63704936919
142_33,Loan application received,63705722400
142_33,Check application form completeness,63705724240
142_33,Appraise property,63705724371
142_33,Check credit history,63705725075
142_33,Assess loan risk,63705725859
142_33,Assess eligibility,63705784443
142_33,Appraise property,63705785527
142_33,Check credit history,63705789612
142_33,Assess loan risk,63705791368
142_33,Assess eligibility,63705796841
142_33,Appraise property,63705796856
142_33,Check credit history,63705798867
142_33,Assess loan risk,63705801278
142_33,Assess eligibility,63705802038
142_33,Check credit history,63705802166
142_33,Assess loan risk,63705802206
142_33,Appraise property,63705804467
142_33,Assess eligibility,63705804804
142_33,Check credit history,63705805582
142_33,Assess loan risk,63705806140
142_33,Appraise property,63705808430
142_33,Assess eligibility,63705808487
142_33,Reject application,63706044185
142_33,Loan application rejected,63706044185
121_34,Loan application received,63704403000
121_34,Check application form completeness,63704403704
121_34,Appraise property,63704404501
121_34,Check credit history,63704404793
121_34,Assess loan risk,63704404880
121_34,Assess eligibility,63704406604
121_34,Appraise property,63704406743
121_34,Check credit history,63704407194
121_34,Assess loan risk,63704407348
121_34,Assess eligibility,63704408151
121_34,Reject application,63704409367
121_34,Loan application rejected,63704409367
129_35,Loan application received,63704935800
129_35,Check application form completeness,63704937084
129_35,Appraise property,63704937089
129_35,Check credit history,63704937329
129_35,Assess loan risk,63704945391
129_35,Assess eligibility,63704945647
129_35,Appraise property,63705007078
129_35,Check credit history,63705008161
129_35,Assess loan risk,63705010742
129_35,Assess eligibility,63705011341
129_35,Reject application,63705016145
129_35,Loan application rejected,63705016145
79_36,Loan application received,63701476200
79_36,Check application form completeness,63701477318
79_36,Appraise property,63701478090
79_36,Check credit history,63701478152
79_36,Assess loan risk,63701479499
79_36,Assess eligibility,63701482914
79_36,Appraise property,63701483272
79_36,Check credit history,63701486367
79_36,Assess loan risk,63701486807
79_36,Assess eligibility,63701487474
79_36,Reject application,63701488141
79_36,Loan application rejected,63701488141
57_37,Loan application received,63700083000
57_37,Check application form completeness,63700083266
57_37,Check credit history,63700085666
57_37,Appraise property,63700089184
57_37,Assess loan risk,63700090505
57_37,Assess eligibility,63700094573
57_37,Check credit history,63700095017
57_37,Appraise property,63700097157
57_37,Assess loan risk,63700099957
57_37,Assess eligibility,63700102024
57_37,Reject application,63700102364
57_37,Loan application rejected,63700102364
242_38,Loan application received,63712699200
242_38,Check application form completeness,63712699237
242_38,Appraise property,63712700434
242_38,Check credit history,63712700636
242_38,Assess loan risk,63712704289
242_38,Assess eligibility,63712708707
242_38,Reject application,63712716871
242_38,Loan application rejected,63712716871
56_39,Loan application received,63700009200
56_39,Check application form completeness,63700009604
56_39,Check credit history,63700010215
56_39,Appraise property,63700010489
56_39,Assess loan risk,63700012308
56_39,Assess eligibility,63700012621
56_39,Appraise property,63700012800
56_39,Check credit history,63700013629
56_39,Assess loan risk,63700015031
56_39,Assess eligibility,63700017915
56_39,Prepare acceptance pack,63700019414
56_39,Check if home insurance quote is requested,63700019456
56_39,Send home insurance quote,63700019458
56_39,Verify repayment agreement,63700019521
56_39,Approve application,63700020386
56_39,Loan application approved,63700020386
78_40,Loan application received,63701402400
78_40,Check application form completeness,63701404742
78_40,Appraise property,63701404781
78_40,Check credit history,63701464332
78_40,Assess loan risk,63701467242
78_40,Assess eligibility,63701469579
78_40,Check credit history,63701469730
78_40,Appraise property,63701469762
78_40,Assess loan risk,63701470496
78_40,Assess eligibility,63701473816
78_40,Appraise property,63701474467
78_40,Check credit history,63701475608
78_40,Assess loan risk,63701476432
78_40,Assess eligibility,63701477355
78_40,Check credit history,63701477570
78_40,Appraise property,63701482540
78_40,Assess loan risk,63701484319
78_40,Assess eligibility,63701489157
78_40,Appraise property,63701550519
78_40,Check credit history,63701551772
78_40,Assess loan risk,63701555256
78_40,Assess eligibility,63701556689
78_40,Reject application,63701558051
78_40,Loan application rejected,63701558051
55_41,Loan application received,63699762600
55_41,Check application form completeness,63699997091
55_41,Appraise property,63699997629
55_41,Check credit history,63699997773
55_41,Assess loan risk,63699999990
55_41,Assess eligibility,63700004026
55_41,Reject application,63700004032
55_41,Loan application rejected,63700004032
241_42,Loan application received,63712452600
241_42,Check application form completeness,63712454375
241_42,Appraise property,63712454422
241_42,Check credit history,63712455680
241_42,Assess loan risk,63712458994
241_42,Assess eligibility,63712460148
241_42,Check credit history,63712461815
241_42,Assess loan risk,63712461820
241_42,Appraise property,63712464641
241_42,Assess eligibility,63712464839
241_42,Reject application,63712695727
241_42,Loan application rejected,63712695727
77_43,Loan application received,63701386200
77_43,Check application form completeness,63701386225
77_43,Appraise property,63701388217
77_43,Check credit history,63701388291
77_43,Assess loan risk,63701388638
77_43,Assess eligibility,63701388747
77_43,Reject application,63701389639
77_43,Loan application rejected,63701389639
53_44,Loan application received,63699672600
53_44,Check application form completeness,63699672701
53_44,Appraise property,63699673571
53_44,Check credit history,63699674301
53_44,Assess loan risk,63699738569
53_44,Assess eligibility,63699744001
53_44,Reject application,63699744824
53_44,Loan application rejected,63699744824
52_45,Loan application received,63699656400
52_45,Check application form completeness,63699660290
52_45,Appraise property,63699662761
52_45,Check credit history,63699663438
52_45,Assess loan risk,63699664386
52_45,Assess eligibility,63699666065
52_45,Prepare acceptance pack,63699667319
52_45,Check if home insurance quote is requested,63699669719
52_45,Send acceptance pack,63699670256
52_45,Verify repayment agreement,63699672361
52_45,Cancel application,63699735994
52_45,Loan application canceled,63699735994
54_46,Loan application received,63699746400
54_46,Check application form completeness,63699746496
54_46,Check credit history,63699746696
54_46,Appraise property,63699747010
54_46,Assess loan risk,63699751130
54_46,Assess eligibility,63699752663
54_46,Prepare acceptance pack,63699753407
54_46,Check if home insurance quote is requested,63699756736
54_46,Send home insurance quote,63699760074
54_46,Verify repayment agreement,63699760799
54_46,Cancel application,63699761190
54_46,Loan application canceled,63699761190
74_47,Loan application received,63701222400
74_47,Check application form completeness,63701224014
74_47,Check credit history,63701224404
74_47,Appraise property,63701224850
74_47,Assess loan risk,63701225178
74_47,Assess eligibility,63701227398
74_47,Reject application,63701228897
74_47,Loan application rejected,63701228897
76_48,Loan application received,63701312400
76_48,Check application form completeness,63701313586
76_48,Appraise property,63701314378
76_48,Check credit history,63701315411
76_48,Assess loan risk,63701315733
76_48,Assess eligibility,63701316409
76_48,Reject application,63701319057
76_48,Loan application rejected,63701319057
124_49,Loan application received,63704509200
124_49,Check application form completeness,63704509861
124_49,Appraise property,63704511169
124_49,Check credit history,63704511191
124_49,Assess loan risk,63704511689
124_49,Assess eligibility,63704511748
124_49,Check credit history,63704512786
124_49,Assess loan risk,63704512906
124_49,Appraise property,63704513144
124_49,Assess eligibility,63704575675
124_49,Prepare acceptance pack,63704575962
124_49,Check if home insurance quote is requested,63704576238
124_49,Send acceptance pack,63704578410
124_49,Verify repayment agreement,63704579370
124_49,Cancel application,63704581364
124_49,Loan application canceled,63704581364
240_50,Loan application received,63712378800
240_50,Check application form completeness,63712441045
240_50,Appraise property,63712441798
240_50,Check credit history,63712442790
240_50,Assess loan risk,63712450230
240_50,Assess eligibility,63712452615
240_50,Check credit history,63712453496
240_50,Assess loan risk,63712453849
240_50,Appraise property,63712457614
240_50,Assess eligibility,63712460613
240_50,Reject application,63712461030
240_50,Loan application rejected,63712461030
146_51,Loan application received,63706132800
146_51,Check application form completeness,63706133321
146_51,Check credit history,63706134021
146_51,Appraise property,63706134048
146_51,Assess loan risk,63706136221
146_51,Assess eligibility,63706143229
146_51,Reject application,63706145436
146_51,Loan application rejected,63706145436
125_52,Loan application received,63704583000
125_52,Check application form completeness,63704584625
125_52,Appraise property,63704585904
125_52,Check credit history,63704586059
125_52,Assess loan risk,63704586447
125_52,Assess eligibility,63704586952
125_52,Prepare acceptance pack,63704587160
125_52,Check if home insurance quote is requested,63704587415
125_52,Send acceptance pack,63704589974
125_52,Verify repayment agreement,63704595273
125_52,Cancel application,63704597747
125_52,Loan application canceled,63704597747
75_53,Loan application received,63701296200
75_53,Check application form completeness,63701296371
75_53,Return application back to applicant,63701297079
75_53,Receive updated application,63701298485
75_53,Check application form completeness,63701299733
75_53,Appraise property,63701300766
75_53,Check credit history,63701307248
75_53,Assess loan risk,63701307934
75_53,Assess eligibility,63701308519
75_53,Check credit history,63701308681
75_53,Assess loan risk,63701310614
75_53,Appraise property,63701310615
75_53,Assess eligibility,63701310825
75_53,Prepare acceptance pack,63701312737
75_53,Check if home insurance quote is requested,63701313594
75_53,Send home insurance quote,63701314188
75_53,Verify repayment agreement,63701315569
75_53,Approve application,63701316044
75_53,Loan application approved,63701316044
81_54,Loan application received,63701566200
81_54,Check application form completeness,63701567365
81_54,Check credit history,63701569015
81_54,Appraise property,63701569952
81_54,Assess loan risk,63701571727
81_54,Assess eligibility,63701572652
81_54,Check credit history,63701572686
81_54,Appraise property,63701573776
81_54,Assess loan risk,63701809256
81_54,Assess eligibility,63701811274
81_54,Reject application,63701814479
81_54,Loan application rejected,63701814479
239_55,Loan application received,63712362600
239_55,Check application form completeness,63712362623
239_55,Appraise property,63712363156
239_55,Check credit history,63712363633
239_55,Assess loan risk,63712364666
239_55,Assess eligibility,63712366063
239_55,Reject application,63712366970
239_55,Loan application rejected,63712366970
83_56,Loan application received,63701829000
83_56,Check application form completeness,63701833391
83_56,Appraise property,63701833545
83_56,Check credit history,63701835949
83_56,Assess loan risk,63701836553
83_56,Assess eligibility,63701837970
83_56,Prepare acceptance pack,63701904064
83_56,Check if home insurance quote is requested,63701904153
83_56,Send acceptance pack,63701907809
83_56,Verify repayment agreement,63701912576
83_56,Cancel application,63701913875
83_56,Loan application canceled,63701913875
41_57,Loan application received,63698959800
41_57,Check application form completeness,63698962830
41_57,Appraise property,63698963215
41_57,Check credit history,63698966595
41_57,Assess loan risk,63698966714
41_57,Assess eligibility,63698966854
41_57,Check credit history,63698967559
41_57,Assess loan risk,63698967680
41_57,Appraise property,63698968345
41_57,Assess eligibility,63698969706
41_57,Prepare acceptance pack,63698971824
41_57,Check if home insurance quote is requested,63698972750
41_57,Send acceptance pack,63698973254
41_57,Verify repayment agreement,63698973753
41_57,Cancel application,63698976463
41_57,Loan application canceled,63698976463
233_58,Loan application received,63712092600
233_58,Check application form completeness,63712096447
233_58,Check credit history,63712097290
233_58,Appraise property,63712097357
233_58,Assess loan risk,63712101814
233_58,Assess eligibility,63712103236
233_58,Appraise property,63712104787
233_58,Check credit history,63712105583
233_58,Assess loan risk,63712108318
233_58,Assess eligibility,63712109252
233_58,Prepare acceptance pack,63712110550
233_58,Check if home insurance quote is requested,63712118060
233_58,Send home insurance quote,63712118206
233_58,Verify repayment agreement,63712178347
233_58,Cancel application,63712178693
233_58,Loan application canceled,63712178693
47_59,Loan application received,63699402600
47_59,Check application form completeness,63699405305
47_59,Check credit history,63699406506
47_59,Appraise property,63699406757
47_59,Assess loan risk,63699407976
47_59,Assess eligibility,63699408539
47_59,Reject application,63699410795
47_59,Loan application rejected,63699410795
161_60,Loan application received,63707009400
161_60,Check application form completeness,63707010814
161_60,Appraise property,63707011720
161_60,Check credit history,63707012219
161_60,Assess loan risk,63707015110
161_60,Assess eligibility,63707016265
161_60,Check credit history,63707017608
161_60,Appraise property,63707018628
161_60,Assess loan risk,63707019156
161_60,Assess eligibility,63707020643
161_60,Appraise property,63707020908
161_60,Check credit history,63707252701
161_60,Assess loan risk,63707253680
161_60,Assess eligibility,63707255730
161_60,Reject application,63707255883
161_60,Loan application rejected,63707255883
49_61,Loan application received,63699492600
49_61,Check application form completeness,63699497992
49_61,Check credit history,63699500663
49_61,Assess loan risk,63699501494
49_61,Appraise property,63699502140
49_61,Assess eligibility,63699502675
49_61,Check credit history,63699503036
49_61,Assess loan risk,63699563416
49_61,Appraise property,63699563435
49_61,Assess eligibility,63699564040
49_61,Reject application,63699565225
49_61,Loan application rejected,63699565225
235_62,Loan application received,63712182600
235_62,Check application form completeness,63712186812
235_62,Check credit history,63712187238
235_62,Appraise property,63712187384
235_62,Assess loan risk,63712187737
235_62,Assess eligibility,63712189568
235_62,Prepare acceptance pack,63712189702
235_62,Check if home insurance quote is requested,63712190539
235_62,Send acceptance pack,63712191032
235_62,Verify repayment agreement,63712192172
235_62,Cancel application,63712196285
235_62,Loan application canceled,63712196285
237_63,Loan application received,63712272600
237_63,Check application form completeness,63712272606
237_63,Appraise property,63712273116
237_63,Check credit history,63712273601
237_63,Assess loan risk,63712275781
237_63,Assess eligibility,63712279217
237_63,Prepare acceptance pack,63712279260
237_63,Check if home insurance quote is requested,63712279983
237_63,Send home insurance quote,63712283721
237_63,Verify repayment agreement,63712285982
237_63,Cancel application,63712286084
237_63,Loan application canceled,63712286084
150_64,Loan application received,63706312800
150_64,Check application form completeness,63706321913
150_64,Appraise property,63706322986
150_64,Check credit history,63706328348
150_64,Assess loan risk,63706330532
150_64,Assess eligibility,63706390353
150_64,Reject application,63706394359
150_64,Loan application rejected,63706394359
171_65,Loan application received,63707862600
171_65,Check application form completeness,63707868131
171_65,Appraise property,63707868931
171_65,Check credit history,63707869895
171_65,Assess loan risk,63707870448
171_65,Assess eligibility,63707870840
171_65,Reject application,63707872119
171_65,Loan application rejected,63707872119
192_66,Loan application received,63709182000
192_66,Check application form completeness,63709240290
192_66,Check credit history,63709240865
192_66,Assess loan risk,63709242003
192_66,Appraise property,63709242258
192_66,Assess eligibility,63709246755
192_66,Prepare acceptance pack,63709249320
192_66,Check if home insurance quote is requested,63709255126
192_66,Send acceptance pack,63709256512
192_66,Verify repayment agreement,63709258371
192_66,Cancel application,63709258685
192_66,Loan application canceled,63709258685
152_67,Loan application received,63706402800
152_67,Check application form completeness,63706413220
152_67,Check credit history,63706415687
152_67,Assess loan risk,63706416063
152_67,Appraise property,63706648379
152_67,Assess eligibility,63706650525
152_67,Check credit history,63706651263
152_67,Appraise property,63706651848
152_67,Assess loan risk,63706657604
152_67,Assess eligibility,63706660515
152_67,Appraise property,63706660659
152_67,Check credit history,63706668013
152_67,Assess loan risk,63706672655
152_67,Assess eligibility,63706673380
152_67,Reject application,63706673650
152_67,Loan application rejected,63706673650
